job_id,search_role,skill
Z1dMQU8zVi12TGZhQnh2LUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMjlmY0dvNVQyOWxlVTQ1U25wNlRrNVVUVkUzUzBwdlpIVTJMVkZxUmswNFFqRnBUWHB5ZUhWMGQyMTZhRGRYYmxaTFgyeENabWxWV1Y5UmNVMXhUMjFDUld0NlRYaGpPRVpKTjJrNU9XbHpkSEJUTmsxM2IyaHVhMUZMYWtWdk9Fc3pUMUJrY1VSek9FTTVaR05YUzNGSFNtTnNiQzFyUVhkRVNsaGpObWxhYVV0NWNsa1NGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daUk1IcFZaekEyYlVsUVNVeG9URXBEUlhKUE1sUnNZMnRPUTNwUg,Software Engineer,TypeScript
Z1dMQU8zVi12TGZhQnh2LUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMjlmY0dvNVQyOWxlVTQ1U25wNlRrNVVUVkUzUzBwdlpIVTJMVkZxUmswNFFqRnBUWHB5ZUhWMGQyMTZhRGRYYmxaTFgyeENabWxWV1Y5UmNVMXhUMjFDUld0NlRYaGpPRVpKTjJrNU9XbHpkSEJUTmsxM2IyaHVhMUZMYWtWdk9Fc3pUMUJrY1VSek9FTTVaR05YUzNGSFNtTnNiQzFyUVhkRVNsaGpObWxhYVV0NWNsa1NGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daUk1IcFZaekEyYlVsUVNVeG9URXBEUlhKUE1sUnNZMnRPUTNwUg,Software Engineer,C#
bFh3dDdPcDhZYloxOXdTWkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFXWVZOZlFuWTBPVmhrUzJkR2FFRk9ibUZFTnpOYU1tWlpNVUYzWjI1WVYyWkdVR1pHY2xsUFRXMXpOa1F5VWxwZlprdzRMV2x1VTI4MlNWSk5ia1UzZG1WdkxYbFRjVzFpVFVjeVprRmFkMUV3U1ZWaFRrSm5TVmMzYTJ4blZEQkZhRm8wUzFkSWRGUXdSV3htU0hadVNGWkRRVmwyUVhCUlVuaHJhVEIxTkhkbmNHNFNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU2VsVldaRlI2WTBkbWRFbFBSVXhKTWxaSmNEQlZVMVk1WjBkMw,Software Engineer,Python
bFh3dDdPcDhZYloxOXdTWkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFXWVZOZlFuWTBPVmhrUzJkR2FFRk9ibUZFTnpOYU1tWlpNVUYzWjI1WVYyWkdVR1pHY2xsUFRXMXpOa1F5VWxwZlprdzRMV2x1VTI4MlNWSk5ia1UzZG1WdkxYbFRjVzFpVFVjeVprRmFkMUV3U1ZWaFRrSm5TVmMzYTJ4blZEQkZhRm8wUzFkSWRGUXdSV3htU0hadVNGWkRRVmwyUVhCUlVuaHJhVEIxTkhkbmNHNFNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU2VsVldaRlI2WTBkbWRFbFBSVXhKTWxaSmNEQlZVMVk1WjBkMw,Software Engineer,SQL
bFh3dDdPcDhZYloxOXdTWkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFXWVZOZlFuWTBPVmhrUzJkR2FFRk9ibUZFTnpOYU1tWlpNVUYzWjI1WVYyWkdVR1pHY2xsUFRXMXpOa1F5VWxwZlprdzRMV2x1VTI4MlNWSk5ia1UzZG1WdkxYbFRjVzFpVFVjeVprRmFkMUV3U1ZWaFRrSm5TVmMzYTJ4blZEQkZhRm8wUzFkSWRGUXdSV3htU0hadVNGWkRRVmwyUVhCUlVuaHJhVEIxTkhkbmNHNFNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU2VsVldaRlI2WTBkbWRFbFBSVXhKTWxaSmNEQlZVMVk1WjBkMw,Software Engineer,Excel
bFh3dDdPcDhZYloxOXdTWkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFXWVZOZlFuWTBPVmhrUzJkR2FFRk9ibUZFTnpOYU1tWlpNVUYzWjI1WVYyWkdVR1pHY2xsUFRXMXpOa1F5VWxwZlprdzRMV2x1VTI4MlNWSk5ia1UzZG1WdkxYbFRjVzFpVFVjeVprRmFkMUV3U1ZWaFRrSm5TVmMzYTJ4blZEQkZhRm8wUzFkSWRGUXdSV3htU0hadVNGWkRRVmwyUVhCUlVuaHJhVEIxTkhkbmNHNFNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU2VsVldaRlI2WTBkbWRFbFBSVXhKTWxaSmNEQlZVMVk1WjBkMw,Software Engineer,AWS
bFh3dDdPcDhZYloxOXdTWkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFXWVZOZlFuWTBPVmhrUzJkR2FFRk9ibUZFTnpOYU1tWlpNVUYzWjI1WVYyWkdVR1pHY2xsUFRXMXpOa1F5VWxwZlprdzRMV2x1VTI4MlNWSk5ia1UzZG1WdkxYbFRjVzFpVFVjeVprRmFkMUV3U1ZWaFRrSm5TVmMzYTJ4blZEQkZhRm8wUzFkSWRGUXdSV3htU0hadVNGWkRRVmwyUVhCUlVuaHJhVEIxTkhkbmNHNFNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU2VsVldaRlI2WTBkbWRFbFBSVXhKTWxaSmNEQlZVMVk1WjBkMw,Software Engineer,Azure
bFh3dDdPcDhZYloxOXdTWkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFXWVZOZlFuWTBPVmhrUzJkR2FFRk9ibUZFTnpOYU1tWlpNVUYzWjI1WVYyWkdVR1pHY2xsUFRXMXpOa1F5VWxwZlprdzRMV2x1VTI4MlNWSk5ia1UzZG1WdkxYbFRjVzFpVFVjeVprRmFkMUV3U1ZWaFRrSm5TVmMzYTJ4blZEQkZhRm8wUzFkSWRGUXdSV3htU0hadVNGWkRRVmwyUVhCUlVuaHJhVEIxTkhkbmNHNFNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU2VsVldaRlI2WTBkbWRFbFBSVXhKTWxaSmNEQlZVMVk1WjBkMw,Software Engineer,Git
bFh3dDdPcDhZYloxOXdTWkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFXWVZOZlFuWTBPVmhrUzJkR2FFRk9ibUZFTnpOYU1tWlpNVUYzWjI1WVYyWkdVR1pHY2xsUFRXMXpOa1F5VWxwZlprdzRMV2x1VTI4MlNWSk5ia1UzZG1WdkxYbFRjVzFpVFVjeVprRmFkMUV3U1ZWaFRrSm5TVmMzYTJ4blZEQkZhRm8wUzFkSWRGUXdSV3htU0hadVNGWkRRVmwyUVhCUlVuaHJhVEIxTkhkbmNHNFNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU2VsVldaRlI2WTBkbWRFbFBSVXhKTWxaSmNEQlZVMVk1WjBkMw,Software Engineer,Docker
bFh3dDdPcDhZYloxOXdTWkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFXWVZOZlFuWTBPVmhrUzJkR2FFRk9ibUZFTnpOYU1tWlpNVUYzWjI1WVYyWkdVR1pHY2xsUFRXMXpOa1F5VWxwZlprdzRMV2x1VTI4MlNWSk5ia1UzZG1WdkxYbFRjVzFpVFVjeVprRmFkMUV3U1ZWaFRrSm5TVmMzYTJ4blZEQkZhRm8wUzFkSWRGUXdSV3htU0hadVNGWkRRVmwyUVhCUlVuaHJhVEIxTkhkbmNHNFNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU2VsVldaRlI2WTBkbWRFbFBSVXhKTWxaSmNEQlZVMVk1WjBkMw,Software Engineer,Kubernetes
bFh3dDdPcDhZYloxOXdTWkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFXWVZOZlFuWTBPVmhrUzJkR2FFRk9ibUZFTnpOYU1tWlpNVUYzWjI1WVYyWkdVR1pHY2xsUFRXMXpOa1F5VWxwZlprdzRMV2x1VTI4MlNWSk5ia1UzZG1WdkxYbFRjVzFpVFVjeVprRmFkMUV3U1ZWaFRrSm5TVmMzYTJ4blZEQkZhRm8wUzFkSWRGUXdSV3htU0hadVNGWkRRVmwyUVhCUlVuaHJhVEIxTkhkbmNHNFNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU2VsVldaRlI2WTBkbWRFbFBSVXhKTWxaSmNEQlZVMVk1WjBkMw,Software Engineer,Java
bFh3dDdPcDhZYloxOXdTWkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTVTFXWVZOZlFuWTBPVmhrUzJkR2FFRk9ibUZFTnpOYU1tWlpNVUYzWjI1WVYyWkdVR1pHY2xsUFRXMXpOa1F5VWxwZlprdzRMV2x1VTI4MlNWSk5ia1UzZG1WdkxYbFRjVzFpVFVjeVprRmFkMUV3U1ZWaFRrSm5TVmMzYTJ4blZEQkZhRm8wUzFkSWRGUXdSV3htU0hadVNGWkRRVmwyUVhCUlVuaHJhVEIxTkhkbmNHNFNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU2VsVldaRlI2WTBkbWRFbFBSVXhKTWxaSmNEQlZVMVk1WjBkMw,Software Engineer,JavaScript
ZnZhU2FZZmRyamVVQkM1NEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBURzVJTmpoc1IyUm9iRVF0WW1kR1NXNUxZMlpEUWpabFRtbDJTVmMxWVVWdFNuUkxYMDFsTlU1c1FrVk1ValI2TmpCMU1Xd3haMHRxTmxJNE1FcFVOMnc0ZUZBM2NHTjFVazlrU214WVRWTXRUakZIT0V0YVJYSnpOalZWTlRZdGVYRlJMV1IzWHpJMFRHNUxWWFJJYzBwV1pHSTVjMHQyTWtoSmVVaGFaVVZpVGpreWJYa1NGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU1VHWmhSRXR1WldkWlEyRjVWVWN4VjFsdWFXcHBVbVJaVFZOUg,Software Engineer,SQL
ZnZhU2FZZmRyamVVQkM1NEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBURzVJTmpoc1IyUm9iRVF0WW1kR1NXNUxZMlpEUWpabFRtbDJTVmMxWVVWdFNuUkxYMDFsTlU1c1FrVk1ValI2TmpCMU1Xd3haMHRxTmxJNE1FcFVOMnc0ZUZBM2NHTjFVazlrU214WVRWTXRUakZIT0V0YVJYSnpOalZWTlRZdGVYRlJMV1IzWHpJMFRHNUxWWFJJYzBwV1pHSTVjMHQyTWtoSmVVaGFaVVZpVGpreWJYa1NGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU1VHWmhSRXR1WldkWlEyRjVWVWN4VjFsdWFXcHBVbVJaVFZOUg,Software Engineer,C#
WmpDcENQZ1pxdlNPUmh4bkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBUR2gzU213M1VHdHZWVmxmTW10NVNqaG1SRUo1T1ZWMVIweFlia0kzWm5GSGNXOVdPRVZ0WXpscU0yaG5MVnBJVEhweldqRndXRWRyVEZGRWFGOVNSVUZIYnpGamFUVnNVRGxRY0ZoR1JFcG9NRzl5Y2xFMVJ6bHNja1pKVUVscWRuWnVPV1JHVlZwMlMxQkRSR3RaVDBKd2FubG5UbmN4V0RZeE9VbHJOMFpEVTBWTWJrb1NGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU1pUWkZNRFJWYUV0SlRERm1UekpTVVZwdmRVOXhaMHAwUzBabg,Software Engineer,Python
WmpDcENQZ1pxdlNPUmh4bkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBUR2gzU213M1VHdHZWVmxmTW10NVNqaG1SRUo1T1ZWMVIweFlia0kzWm5GSGNXOVdPRVZ0WXpscU0yaG5MVnBJVEhweldqRndXRWRyVEZGRWFGOVNSVUZIYnpGamFUVnNVRGxRY0ZoR1JFcG9NRzl5Y2xFMVJ6bHNja1pKVUVscWRuWnVPV1JHVlZwMlMxQkRSR3RaVDBKd2FubG5UbmN4V0RZeE9VbHJOMFpEVTBWTWJrb1NGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU1pUWkZNRFJWYUV0SlRERm1UekpTVVZwdmRVOXhaMHAwUzBabg,Software Engineer,SQL
WmpDcENQZ1pxdlNPUmh4bkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBUR2gzU213M1VHdHZWVmxmTW10NVNqaG1SRUo1T1ZWMVIweFlia0kzWm5GSGNXOVdPRVZ0WXpscU0yaG5MVnBJVEhweldqRndXRWRyVEZGRWFGOVNSVUZIYnpGamFUVnNVRGxRY0ZoR1JFcG9NRzl5Y2xFMVJ6bHNja1pKVUVscWRuWnVPV1JHVlZwMlMxQkRSR3RaVDBKd2FubG5UbmN4V0RZeE9VbHJOMFpEVTBWTWJrb1NGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU1pUWkZNRFJWYUV0SlRERm1UekpTVVZwdmRVOXhaMHAwUzBabg,Software Engineer,AWS
WmpDcENQZ1pxdlNPUmh4bkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBUR2gzU213M1VHdHZWVmxmTW10NVNqaG1SRUo1T1ZWMVIweFlia0kzWm5GSGNXOVdPRVZ0WXpscU0yaG5MVnBJVEhweldqRndXRWRyVEZGRWFGOVNSVUZIYnpGamFUVnNVRGxRY0ZoR1JFcG9NRzl5Y2xFMVJ6bHNja1pKVUVscWRuWnVPV1JHVlZwMlMxQkRSR3RaVDBKd2FubG5UbmN4V0RZeE9VbHJOMFpEVTBWTWJrb1NGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU1pUWkZNRFJWYUV0SlRERm1UekpTVVZwdmRVOXhaMHAwUzBabg,Software Engineer,React
WmpDcENQZ1pxdlNPUmh4bkFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBUR2gzU213M1VHdHZWVmxmTW10NVNqaG1SRUo1T1ZWMVIweFlia0kzWm5GSGNXOVdPRVZ0WXpscU0yaG5MVnBJVEhweldqRndXRWRyVEZGRWFGOVNSVUZIYnpGamFUVnNVRGxRY0ZoR1JFcG9NRzl5Y2xFMVJ6bHNja1pKVUVscWRuWnVPV1JHVlZwMlMxQkRSR3RaVDBKd2FubG5UbmN4V0RZeE9VbHJOMFpEVTBWTWJrb1NGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daU1pUWkZNRFJWYUV0SlRERm1UekpTVVZwdmRVOXhaMHAwUzBabg,Software Engineer,PostgreSQL
N1BzY2RuVE5GZk9Iek90REFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMWwwYWs5TmVXSjBTM3BsU0hOTFQyVnJXVVY0YWtKaU9ESndaalJ2VDJKTFdXSjZWR3B3Y2xsdE5YSldXV053Tm5WeFVqTTBSM1ZSZW05dFYweEVRM0pSYldGdVJEbFpSR0ZhYld3eFJHZzFYM1V6WVd0cExXcDJlalpSTFdKMmMxSTVkREZRVWxoVlJGSmtOVVpFTkhKR2J6bDZTV0V4YzBGUFNHTm5OVE5mZVhsMlptUVNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daVGVqbDBXbTlzZEVSdWNHTmpRekJJZDFaWkxUTkVjRXRJZWsxbg,Software Engineer,Java
MW16dWtDMlVoMlJ1ZjRFTEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMDFYV25kdFpuUmFZME5vWlY5Q2JYRnVOME40TVVkSVVHWnBWbk5IVkVsaWFVeGxOemgzWDNGSU1tMWlRMFV0TWpKdFdXMTJZbUpGYkdGbE1ETnRTVmxVVjJKa05sUXdTV2hQV0cxNE9YZE1TME0yZDFnMlZsOHlUMFZWUW5wVVdqYzFhRTB6ZEVkRmFGSTBNbUpVVERsSmNTMUZUamRYZDJocVRGSldOVE00YlRoVFlrUVNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daVVJHZ3lWelYyTUdwS1JWTkRlamhsVEd4bFVVTlBMV1ZCZHpGQg,Software Engineer,Excel
MW16dWtDMlVoMlJ1ZjRFTEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMDFYV25kdFpuUmFZME5vWlY5Q2JYRnVOME40TVVkSVVHWnBWbk5IVkVsaWFVeGxOemgzWDNGSU1tMWlRMFV0TWpKdFdXMTJZbUpGYkdGbE1ETnRTVmxVVjJKa05sUXdTV2hQV0cxNE9YZE1TME0yZDFnMlZsOHlUMFZWUW5wVVdqYzFhRTB6ZEVkRmFGSTBNbUpVVERsSmNTMUZUamRYZDJocVRGSldOVE00YlRoVFlrUVNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daVVJHZ3lWelYyTUdwS1JWTkRlamhsVEd4bFVVTlBMV1ZCZHpGQg,Software Engineer,Git
MW16dWtDMlVoMlJ1ZjRFTEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMDFYV25kdFpuUmFZME5vWlY5Q2JYRnVOME40TVVkSVVHWnBWbk5IVkVsaWFVeGxOemgzWDNGSU1tMWlRMFV0TWpKdFdXMTJZbUpGYkdGbE1ETnRTVmxVVjJKa05sUXdTV2hQV0cxNE9YZE1TME0yZDFnMlZsOHlUMFZWUW5wVVdqYzFhRTB6ZEVkRmFGSTBNbUpVVERsSmNTMUZUamRYZDJocVRGSldOVE00YlRoVFlrUVNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daVVJHZ3lWelYyTUdwS1JWTkRlamhsVEd4bFVVTlBMV1ZCZHpGQg,Software Engineer,C++
MW16dWtDMlVoMlJ1ZjRFTEFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTMDFYV25kdFpuUmFZME5vWlY5Q2JYRnVOME40TVVkSVVHWnBWbk5IVkVsaWFVeGxOemgzWDNGSU1tMWlRMFV0TWpKdFdXMTJZbUpGYkdGbE1ETnRTVmxVVjJKa05sUXdTV2hQV0cxNE9YZE1TME0yZDFnMlZsOHlUMFZWUW5wVVdqYzFhRTB6ZEVkRmFGSTBNbUpVVERsSmNTMUZUamRYZDJocVRGSldOVE00YlRoVFlrUVNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daVVJHZ3lWelYyTUdwS1JWTkRlamhsVEd4bFVVTlBMV1ZCZHpGQg,Software Engineer,Linux
eVZXQmpFYXVYUDFtb2kyLUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTM0l5VFRkV1VGWXdkVWMxVTJwM2FEVmpRVkoyY0RGRk9WZ3RZM3BWU0hKalNuZGFNemM1VUVzNFgwVnlUbG8wUlVaWWNrOHhUa0ZtVjBkemVuaGhMVzQ0ZFdwTmFWVmxiekoxYzJseE5qSkJaRzV1V0RGemNHdDZTSGMwVkdSMFJHOU9Zbkp5WDNaWlVURjRiMVJUVkdkd05rMWFjVmg0Y25kblVuVm1jVkJDYkUxNFpqTVNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daUlgxSmlWVEJ6VEdScldqVm5hbEUyYTFkM1VtVmxiVEl5V1RoQg,Software Engineer,SQL
eVZXQmpFYXVYUDFtb2kyLUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTM0l5VFRkV1VGWXdkVWMxVTJwM2FEVmpRVkoyY0RGRk9WZ3RZM3BWU0hKalNuZGFNemM1VUVzNFgwVnlUbG8wUlVaWWNrOHhUa0ZtVjBkemVuaGhMVzQ0ZFdwTmFWVmxiekoxYzJseE5qSkJaRzV1V0RGemNHdDZTSGMwVkdSMFJHOU9Zbkp5WDNaWlVURjRiMVJUVkdkd05rMWFjVmg0Y25kblVuVm1jVkJDYkUxNFpqTVNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daUlgxSmlWVEJ6VEdScldqVm5hbEUyYTFkM1VtVmxiVEl5V1RoQg,Software Engineer,Excel
eVZXQmpFYXVYUDFtb2kyLUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTM0l5VFRkV1VGWXdkVWMxVTJwM2FEVmpRVkoyY0RGRk9WZ3RZM3BWU0hKalNuZGFNemM1VUVzNFgwVnlUbG8wUlVaWWNrOHhUa0ZtVjBkemVuaGhMVzQ0ZFdwTmFWVmxiekoxYzJseE5qSkJaRzV1V0RGemNHdDZTSGMwVkdSMFJHOU9Zbkp5WDNaWlVURjRiMVJUVkdkd05rMWFjVmg0Y25kblVuVm1jVkJDYkUxNFpqTVNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daUlgxSmlWVEJ6VEdScldqVm5hbEUyYTFkM1VtVmxiVEl5V1RoQg,Software Engineer,Git
eVZXQmpFYXVYUDFtb2kyLUFBQUFBQT09OkVzd0JDb3dCUVVwcFZEUjBTM0l5VFRkV1VGWXdkVWMxVTJwM2FEVmpRVkoyY0RGRk9WZ3RZM3BWU0hKalNuZGFNemM1VUVzNFgwVnlUbG8wUlVaWWNrOHhUa0ZtVjBkemVuaGhMVzQ0ZFdwTmFWVmxiekoxYzJseE5qSkJaRzV1V0RGemNHdDZTSGMwVkdSMFJHOU9Zbkp5WDNaWlVURjRiMVJUVkdkd05rMWFjVmg0Y25kblVuVm1jVkJDYkUxNFpqTVNGMWxhVTA1aGNuVnFRamhFYUhKMVJWQXlORU5SYzFGUkdpSkJSSE55T1daUlgxSmlWVEJ6VEdScldqVm5hbEUyYTFkM1VtVmxiVEl5V1RoQg,Software Engineer,C#
SFFDWXFsSWJmVXJ5Z2ZUOUFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTM2d3Um5jeWVETnBPVXhmVERGcE0yaHlXbWRuZDA1M1duVktMWGhLTkVkVFowZDZTbWxYWXpKR01qUk5TRVpqVVZoSk5UWnRiMUZpTnpaUGJWUTBUbTlqVUVSVWRsZFhTVzV6V0hCMVgwNTJRek4xU1MxTU9FRjZWVVJSUWpoUFMzWlpiMmhRV1haZllYTkljVzh5VW5oQ2IwcGFTVXB4U3pWT2MxQlFjVU0xV1VweVMyVVNGbGx3VTA1aGRUSkVTRGQyUm5KMVJWQnpXa2hMVVVFYUlrRkVjM0k1WmxGdlNVaEpVVFpwVldkVlVscEdVWGxHZDI5bWFEaHVPV3RoTkhj,Software Engineer,SQL
SFFDWXFsSWJmVXJ5Z2ZUOUFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTM2d3Um5jeWVETnBPVXhmVERGcE0yaHlXbWRuZDA1M1duVktMWGhLTkVkVFowZDZTbWxYWXpKR01qUk5TRVpqVVZoSk5UWnRiMUZpTnpaUGJWUTBUbTlqVUVSVWRsZFhTVzV6V0hCMVgwNTJRek4xU1MxTU9FRjZWVVJSUWpoUFMzWlpiMmhRV1haZllYTkljVzh5VW5oQ2IwcGFTVXB4U3pWT2MxQlFjVU0xV1VweVMyVVNGbGx3VTA1aGRUSkVTRGQyUm5KMVJWQnpXa2hMVVVFYUlrRkVjM0k1WmxGdlNVaEpVVFpwVldkVlVscEdVWGxHZDI5bWFEaHVPV3RoTkhj,Software Engineer,Java
QXhJSXdqZHdwMTdSOGtNNUFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTVVIyYlMxV1NHRlRZMlZsT1daVFNHOUNTRTFpVnpGWVNsbHJlRVJtWDNOelFqRnlabU5JUVZsNlN5MW1iVFJZVXpWcGVsOHljR3ROYkdoRlIyMXpUbkZ5V0ZNNFlWRjRObEEwTkRaTE9UVnVNM2xyUVhoQlIyMW5jbWhZZDFsQ1JITlllRWRSTXpGS1oyaHVXVmh6WVRWc1NEbGtibUpvWXpKUFNVRjJiMkZ5VVRaVmJqQVNGbGx3VTA1aGRUSkVTRGQyUm5KMVJWQnpXa2hMVVVFYUlrRkVjM0k1WmxGT1oyeDBielJQZDIxWFdYWTVSR1ZNVkdabFpWVTBaVVZCTTBF,Software Engineer,Python
QXhJSXdqZHdwMTdSOGtNNUFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTVVIyYlMxV1NHRlRZMlZsT1daVFNHOUNTRTFpVnpGWVNsbHJlRVJtWDNOelFqRnlabU5JUVZsNlN5MW1iVFJZVXpWcGVsOHljR3ROYkdoRlIyMXpUbkZ5V0ZNNFlWRjRObEEwTkRaTE9UVnVNM2xyUVhoQlIyMW5jbWhZZDFsQ1JITlllRWRSTXpGS1oyaHVXVmh6WVRWc1NEbGtibUpvWXpKUFNVRjJiMkZ5VVRaVmJqQVNGbGx3VTA1aGRUSkVTRGQyUm5KMVJWQnpXa2hMVVVFYUlrRkVjM0k1WmxGT1oyeDBielJQZDIxWFdYWTVSR1ZNVkdabFpWVTBaVVZCTTBF,Software Engineer,SQL
QXhJSXdqZHdwMTdSOGtNNUFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTVVIyYlMxV1NHRlRZMlZsT1daVFNHOUNTRTFpVnpGWVNsbHJlRVJtWDNOelFqRnlabU5JUVZsNlN5MW1iVFJZVXpWcGVsOHljR3ROYkdoRlIyMXpUbkZ5V0ZNNFlWRjRObEEwTkRaTE9UVnVNM2xyUVhoQlIyMW5jbWhZZDFsQ1JITlllRWRSTXpGS1oyaHVXVmh6WVRWc1NEbGtibUpvWXpKUFNVRjJiMkZ5VVRaVmJqQVNGbGx3VTA1aGRUSkVTRGQyUm5KMVJWQnpXa2hMVVVFYUlrRkVjM0k1WmxGT1oyeDBielJQZDIxWFdYWTVSR1ZNVkdabFpWVTBaVVZCTTBF,Software Engineer,AWS
QXhJSXdqZHdwMTdSOGtNNUFBQUFBQT09OkVzc0JDb3dCUVVwcFZEUjBTVVIyYlMxV1NHRlRZMlZsT1daVFNHOUNTRTFpVnpGWVNsbHJlRVJtWDNOelFqRnlabU5JUVZsNlN5MW1iVFJZVXpWcGVsOHljR3ROYkdoRlIyMXpUbkZ5V0ZNNFlWRjRObEEwTkRaTE9UVnVNM2xyUVhoQlIyMW5jbWhZZDFsQ1JITlllRWRSTXpGS1oyaHVXVmh6WVRWc1NEbGtibUpvWXpKUFNVRjJiMkZ5VVRaVmJqQVNGbGx3VTA1aGRUSkVTRGQyUm5KMVJWQnpXa2hMVVVFYUlrRkVjM0k1WmxGT1oyeDBielJQZDIxWFdYWTVSR1ZNVkdabFpWVTBaVVZCTTBF,Software Engineer,Git
